environment,method,steps,n_seeds,mean_eprewmean,std_eprewmean,sem_eprewmean,ci95_halfwidth
StarPilot,Exact RAT,614000,5,13.48,1.1189281,0.50039984,0.98078369
StarPilot,Exact RAT,655000,5,13.04,0.9396808,0.42023803,0.82366653
StarPilot,Exact RAT,696000,5,13.26,1.2116105,0.54184869,1.0620234
StarPilot,Exact RAT,737000,5,13.48,0.92574294,0.41400483,0.81144947
StarPilot,Exact RAT,778000,5,13.22,0.71554175,0.32,0.6272
StarPilot,Exact RAT,819000,5,13.46,1.0089599,0.45122057,0.88439231
StarPilot,Exact RAT,860000,5,13.54,0.68410526,0.30594117,0.59964469
StarPilot,Exact RAT,901000,5,14.14,0.96072889,0.42965102,0.842116
StarPilot,Exact RAT,942000,5,14.38,0.88994382,0.39799497,0.78007015
StarPilot,Exact RAT,983000,5,14.02,0.39623226,0.17720045,0.34731288
StarPilot,Exact RAT,1020000,5,14.02,0.7981228,0.35693137,0.69958548
StarPilot,Exact RAT,1060000,5,14,1.6807736,0.75166482,1.473263
StarPilot,Exact RAT,1110000,5,15.28,2.3752895,1.0622617,2.082033
StarPilot,Exact RAT,1150000,5,14.22,0.80746517,0.3611094,0.70777443
StarPilot,Exact RAT,1190000,5,14.6,1.5411035,0.68920244,1.3508368
StarPilot,Exact RAT,1230000,5,15.5,1.2825755,0.57358522,1.124227
StarPilot,Exact RAT,1270000,5,15.6,0.75828754,0.3391165,0.66466834
StarPilot,Exact RAT,1310000,5,16.22,1.0009995,0.44766059,0.87741475
StarPilot,Exact RAT,1350000,5,15.92,1.8766992,0.83928541,1.6449994
StarPilot,Exact RAT,1390000,5,16.2,1.1335784,0.50695167,0.99362528
StarPilot,Exact RAT,1430000,5,15.7,0.64807407,0.28982753,0.56806197
StarPilot,Exact RAT,1470000,5,16.4,0.98994949,0.44271887,0.86772899
StarPilot,Exact RAT,1520000,5,17,1.0653638,0.47644517,0.93383253
StarPilot,Exact RAT,1560000,5,16.78,1.4515509,0.64915329,1.2723405
StarPilot,Exact RAT,1600000,5,16.68,1.4463748,0.64683847,1.2678034
StarPilot,Exact RAT,1640000,5,17.54,1.8229098,0.81523003,1.5978509
StarPilot,Exact RAT,1680000,5,16.88,1.2774976,0.57131427,1.119776
StarPilot,Exact RAT,1720000,5,18.1,1.7916473,0.80124902,1.5704481
StarPilot,Exact RAT,1760000,5,17.76,1.3939153,0.6233779,1.2218207
StarPilot,Exact RAT,1800000,5,17.96,2.1524405,0.96260064,1.8866973
StarPilot,Exact RAT,1840000,5,17.2,1.3674794,0.61155539,1.1986486
StarPilot,Exact RAT,1880000,5,18.54,1.6562005,0.74067537,1.4517237
StarPilot,Exact RAT,1930000,5,17.22,1.4219705,0.63592452,1.2464121
StarPilot,Exact RAT,1970000,5,17.3,1.4679918,0.6565059,1.2867516
StarPilot,Exact RAT,2010000,5,17.14,1.6697305,0.74672619,1.4635833
StarPilot,Exact RAT,2050000,5,18.06,1.4690133,0.65696271,1.2876469
StarPilot,Exact RAT,2090000,5,17.92,0.7981228,0.35693137,0.69958548
StarPilot,Exact RAT,2130000,5,18.2,1.2389512,0.55407581,1.0859886
StarPilot,Exact RAT,2170000,5,18.22,1.3046072,0.58343809,1.1435386
StarPilot,Exact RAT,2210000,5,18.52,3.1123946,1.3919052,2.7281341
StarPilot,Exact RAT,2250000,5,18.84,1.0830512,0.48435524,0.94933627
StarPilot,Exact RAT,2290000,5,18.3,1.2206556,0.54589376,1.0699518
StarPilot,Exact RAT,2330000,5,18.94,2.0268202,0.90642154,1.7765862
StarPilot,Exact RAT,2380000,5,19.22,1.5722595,0.70313583,1.3781462
StarPilot,Exact RAT,2420000,5,19.52,1.5205262,0.68,1.3328
StarPilot,Exact RAT,2460000,5,19.88,1.6754104,0.74926631,1.468562
StarPilot,Exact RAT,2500000,5,19.3,2.2538855,1.0079683,1.9756178
StarPilot,Exact RAT,2540000,5,18.86,2.0995238,0.93893557,1.8403137
StarPilot,Exact RAT,2580000,5,19.04,3.5542932,1.5895282,3.1154753
StarPilot,Exact RAT,2620000,5,19.46,1.3446189,0.60133186,1.1786104
StarPilot,Exact RAT,2660000,5,19.1,1.5748016,0.70427267,1.3803744
StarPilot,Exact RAT,2700000,5,19.7,3.2054641,1.4335271,2.8097132
StarPilot,Exact RAT,2740000,5,20.16,1.6577093,0.74135012,1.4530462
StarPilot,Exact RAT,2790000,5,19.06,1.4380542,0.64311741,1.2605101
StarPilot,Exact RAT,2830000,5,19.86,2.5363359,1.1342839,2.2231965
StarPilot,Exact RAT,2870000,5,19.04,1.7271364,0.77239886,1.5139018
StarPilot,Exact RAT,2910000,5,20.48,1.7908099,0.80087452,1.5697141
StarPilot,Exact RAT,2950000,5,19.72,1.1819475,0.52858301,1.0360227
StarPilot,Exact RAT,2990000,5,19.78,1.7894133,0.80024996,1.5684899
StarPilot,Exact RAT,3030000,5,20.1,1.6309506,0.7293833,1.4295913
StarPilot,Exact RAT,3070000,5,19.9,1.5443445,0.69065187,1.3536777
StarPilot,Exact RAT,3110000,5,20.82,2.6864475,1.2014158,2.354775
StarPilot,Exact RAT,3150000,5,20.78,3.8225646,1.7095029,3.3506256
StarPilot,Exact RAT,3190000,5,19.28,4.4941073,2.0098259,3.9392587
StarPilot,Exact RAT,3240000,5,19.6,4.4198416,1.9766133,3.874162
StarPilot,Exact RAT,3280000,5,20.18,3.0760364,1.3756453,2.6962648
StarPilot,Exact RAT,3320000,5,19.72,3.4178941,1.5285287,2.9959163
StarPilot,Exact RAT,3360000,5,18.58,2.5489213,1.1399123,2.2342281
StarPilot,Exact RAT,3400000,5,20.94,2.2875751,1.0230347,2.005148
StarPilot,Exact RAT,3440000,5,20.02,1.7753873,0.79397733,1.5561956
StarPilot,Exact RAT,3480000,5,20.52,1.9421637,0.86856203,1.7023816
StarPilot,Exact RAT,3520000,5,21.02,1.8019434,0.80585358,1.579473
StarPilot,Exact RAT,3560000,5,20.56,1.2033287,0.53814496,1.0547641
StarPilot,Exact RAT,3600000,5,21.24,1.6772,0.75006666,1.4701307
StarPilot,Exact RAT,3650000,5,21.3,1.6340135,0.73075304,1.432276
StarPilot,Exact RAT,3690000,5,19.48,2.2906331,1.0244023,2.0078284
StarPilot,Exact RAT,3730000,5,21.32,1.5959323,0.71372264,1.3988964
StarPilot,Exact RAT,3770000,5,21.08,1.1882761,0.53141321,1.0415699
StarPilot,Exact RAT,3810000,5,21.36,1.0139033,0.45343136,0.88872547
StarPilot,Exact RAT,3850000,5,20.68,2.012958,0.90022219,1.7644355
StarPilot,Exact RAT,3890000,5,21.14,2.2311432,0.99779757,1.9556832
StarPilot,Exact RAT,3930000,5,21.22,2.243212,1.0031949,1.966262
StarPilot,Exact RAT,3970000,5,22.08,1.9879638,0.88904443,1.7425271
StarPilot,Exact RAT,4010000,5,21.74,1.7285832,0.77304592,1.51517
StarPilot,Exact RAT,4060000,5,22.64,0.81424812,0.36414283,0.71371995
StarPilot,Exact RAT,4100000,5,21.84,0.84734881,0.37894591,0.74273398
StarPilot,Exact RAT,4140000,5,22.5,2,0.89442719,1.7530773
StarPilot,Exact RAT,4180000,5,22.7,2.8879058,1.2915107,2.5313611
StarPilot,Exact RAT,4220000,5,22.14,2.8324901,1.2667281,2.482787
StarPilot,Exact RAT,4260000,5,21.68,1.9292486,0.86278618,1.6910609
StarPilot,Exact RAT,4300000,5,23.66,1.4467204,0.64699304,1.2681064
StarPilot,Exact RAT,4340000,5,23.32,3.0433534,1.361029,2.6676169
StarPilot,Exact RAT,4380000,5,22.88,2.3080295,1.0321822,2.023077
StarPilot,Exact RAT,4420000,5,22.68,1.7922053,0.8014986,1.5709372
StarPilot,Exact RAT,4460000,5,23.16,1.8635987,0.83342666,1.6335163
StarPilot,Exact RAT,4510000,5,22.42,2.3155993,1.0355675,2.0297123
StarPilot,Exact RAT,4550000,5,22.84,1.9021041,0.85064681,1.6672678
StarPilot,Exact RAT,4590000,5,22.62,1.7108477,0.76511437,1.4996242
StarPilot,Exact RAT,4630000,5,23.62,1.8952572,0.8475848,1.6612662
StarPilot,Exact RAT,4670000,5,23.64,2.7528167,1.2310971,2.4129503
StarPilot,Exact RAT,4710000,5,23.18,0.7293833,0.32619013,0.63933265
StarPilot,Exact RAT,4750000,5,23.54,1.9385562,0.86694867,1.6992194
StarPilot,Exact RAT,4790000,5,24.46,1.6226522,0.7256721,1.4223173
StarPilot,Exact RAT,4830000,5,23.5,2.5387005,1.1353414,2.2252691
StarPilot,Exact RAT,4870000,5,24.08,1.6146207,0.72208033,1.4152774
StarPilot,Exact RAT,4920000,5,23.12,2.8039258,1.2539537,2.4577493
StarPilot,Exact RAT,4960000,5,22.7,1.1916375,0.5329165,1.0445163
StarPilot,Exact RAT,5000000,5,23.62,1.7412639,0.77871689,1.5262851
StarPilot,Exact RAT,5040000,5,24.48,1.8157643,0.81203448,1.5915876
StarPilot,Exact RAT,5080000,5,24.3,2.9841247,1.3345411,2.6157006
StarPilot,Exact RAT,5120000,5,23.84,1.6920402,0.75670338,1.4831386
StarPilot,Exact RAT,5160000,5,24.66,1.0502381,0.46968074,0.92057426
StarPilot,Exact RAT,5200000,5,23.68,2.413918,1.0795369,2.1158924
StarPilot,Exact RAT,5240000,5,24.66,2.8360183,1.268306,2.4858797
StarPilot,Exact RAT,5280000,5,25.58,1.1300442,0.50537115,0.99052746
StarPilot,Exact RAT,5320000,5,24.54,1.7329166,0.77498387,1.5189684
StarPilot,Exact RAT,5370000,5,24.12,1.956272,0.87487142,1.714748
StarPilot,Exact RAT,5410000,5,24.14,2.1431286,0.95843623,1.878535
StarPilot,Exact RAT,5450000,5,23.9,2.092845,0.93594872,1.8344595
StarPilot,Exact RAT,5490000,5,25.34,2.2467755,1.0047885,1.9693855
StarPilot,Exact RAT,5530000,5,24.8,1.5016657,0.67156534,1.3162681
StarPilot,Exact RAT,5570000,5,24.7,1.3038405,0.58309519,1.1428666
StarPilot,Exact RAT,5610000,5,26.04,3.0484422,1.3633048,2.6720774
StarPilot,Exact RAT,5650000,5,25.18,1.510629,0.67557383,1.3241247
StarPilot,Exact RAT,5690000,5,23.6,1.8234583,0.81547532,1.5983316
StarPilot,Exact RAT,5730000,5,23.46,2.8970675,1.295608,2.5393916
StarPilot,Exact RAT,5780000,5,24.76,1.3464769,0.60216277,1.180239
StarPilot,Exact RAT,5820000,5,23.48,1.8633304,0.83330667,1.6332811
StarPilot,Exact RAT,5860000,5,23.7,3.5993055,1.6096583,3.1549304
StarPilot,Exact RAT,5900000,5,24.86,2.6660833,1.1923087,2.336925
StarPilot,Exact RAT,5940000,5,26.6,3.6551334,1.6346253,3.2038657
StarPilot,Exact RAT,5980000,5,24.28,2.7644168,1.2362848,2.4231181
